2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|333|Management in Sport and Recreation|3|FALLSPRSUM|This course will provide students with the knowledge to apply the management principles and theories to specific professional organizations in the sport and recreation industry. Sport and recreation management applications covered include administration principles for specific organizations, human resource management, fiscal management, marketing, and risk management. |Prerequisite: SRM 241   ||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|151|Swim Conditioning|1||The following courses provide intermediate instruction in the activities listed: 151, swim conditioning; 152, lifesaving/lifeguarding; 156, scuba and skin diving; 161, intermediate skiing; 162, intermediate swimming; 163, intermediate tennis. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|202|Biological Foundations of Kinesiology & Recreation|3||Introduction to the biological scientific foundations within the disciplines of kinesiology and recreation. Includes applied anatomy and physiology, biomechanics and exercise physiology. |||1|Coaching Education Minor,Kinesiology, Exercise Science Concentration, B.S.,Kinesiology, Physical and Health Education Teacher Education Concentration, B.S.,Kinesiology, Physical and Health Education Teacher Education Concentration, B.S.,Dance Teaching Licensure
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|332|Introduction to Marketing in the Sport Industry|3||This course will introduce students to the application of basic principles of marketing and consumer behavior to the managed sport industry (i.e., professional sport, intercollegiate athletics, commercial fitness, sporting goods, etc). This class will provide a foundation for students to engage in advanced work in marketing, consumer behavior, and related fields. |KIN 241    is the prerequisite  ||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|306|Human Biomechanics|3|FALL&SPRNG|Studies of anatomical, physical and mechanical factors, as these factors affect human movement. This course must be taken concurrently with KIN 306L. |BIO 290 and KIN 202.  |KIN 306L.   |1|Kinesiology, Exercise Science Concentration, B.S.,Kinesiology, Exercise Science Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|472|Practicum in Sport and Recreation|3||A sequence of selected practicum experiences which provides the student with supervised practicum experience in Sport and Recreation Management. |Prerequisite: SRM 241   ||0|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|481|Internship in Exercise Science and Leadership|4.00 - 12.00||A full-time professional experience in Exercise & Leadership, which affords the opportunity to apply theory and methodology under qualified supervision from the cooperating agency and the university. Prerequisite: Successful completion of all professional courses. |Prerequisites: Successful Completion of All Professional Courses (KIN 100, KIN 202, BIO 270, BIO 290, and CHEM 131)  ||1|Kinesiology, Exercise Science Concentration, B.S.,Kinesiology, Exercise Science Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|241|Introduction to Sport and Recreation Management|3|FALL&SPRNG|Introduces the sport and recreation management professions in governmental, voluntary, private, public, and commercial settings. Outlines development of sport and recreation and the evolution of the mega-leisure industry. Overviews professional preparation in sport and recreation management. |Prerequisite: SRM 201 or permission of director.  ||0|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|100|Lifetime Fitness & Wellness (2,2)|3||This course is designed to help students adopt and maintain the behaviors associated with an active and healthy lifestyle. Through this course students will learn the importance of maintaining wellness through a physically active lifestyle. Through lectures and labs, students study and develop the behavioral patterns consistent with the current knowledge base in fitness and wellness. May be used for general education credit. |||1|Cluster Five: Individuals in the Human Community,Interdisciplinary Liberal Studies for Inclusive Early Childhood Education, Elementary Education and Special Education Licensure, B.S.,Kinesiology, Exercise Science Concentration, B.S.,Kinesiology, Physical and Health Education Teacher Education Concentration, B.S.,Kinesiology, Physical and Health Education Teacher Education Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|499C|Honors|2|||||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|425|Concepts of Strength and Conditioning|3|FALL&SPRNG|Theory and application of coaching concepts in strength/conditioning training including program design, testing and specific techniques for the physical development of athletes. Designed for students interested in working with athletic populations, this course also prepares students for NSCA certification. |Prerequisites: KIN 100 and KIN 202.  ||1|Coaching Education Minor,Kinesiology, Exercise Science Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|124|Basic Rock Climbing and Experiential Activities|1|||||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|139|Basic Paddle Sports:  Canoeing/Kayaking|1|||||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|199|New Directions in Kinesiology and Recreation|1.00 - 3.00||In-depth exploration of topics significant in Kinesiology and Recreation. The topic for each semester will be announced on MyMadison. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Latin|LAT|101|Elementary Latin I|3.00 - 4.00|FALL|"An introductory course for students who intend to acquire only a reading knowledge of classical and medieval Latin. Systematic study of the fundamentals of grammar.
If student has had two or more years of the language in high school he/she will not receive credit for the course. "|||1|Classical Studies Minor
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|302|Exercise Physiology|3|FALL&SPRNG|This course is designed to help the student explore and understand the physiological changes that occur during an acute bout of exercise and as a result of chronic physical training. Students will study the role various (e.g. cardiovascular, respiratory, nervous, neuro-endocrine, and renal etc.) systems play in maintaining homeostasis during physical activity. In addition, the physiology of physical performance under a range of environmental conditions will also be examined. |KIN 202 and BIO 270 or BIO 370.  |KIN 302L.   |1|Athletic Training, B.S.,Kinesiology, Exercise Science Concentration, B.S.,Kinesiology, Exercise Science Concentration, B.S.,Pre-Physical Therapy
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|212|Coaching Techniques of Track and Field|2|||||0|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|353|Maximizing Sports Performance|3|FALL|This course explores current sport psychology theories, models and concepts as they relate to sport behavior and performance. Students examine the theoretical basis of cognitive sport skills and apply the information to the sport environment. No prerequisites. |||1|Coaching Education Minor
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|305|Social/Psychological Foundations in Kinesiology|3|FALL|The focus of this course is on exploring psychological concepts related to participation and performance in sport and exercise contexts. Additionally, knowledge from the related discipline of motor learning will be integrated to explore psychological aspects of the learning process that take place in these domains. |Prerequisites: KIN 302 & KIN 302L   ||1|Kinesiology, Exercise Science Concentration, B.S.,Kinesiology, Physical and Health Education Teacher Education Concentration, B.S.,Kinesiology, Physical and Health Education Teacher Education Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|304|History and Philosophy of Physical Education and Sport|2|FALL&SPRNG|Introductory analysis of various theoretical approaches to the discipline of physical education fitness and sport; brief historical study of the development of school programs and sport; and debates on current professional issues. |||1|Sport Communication Minor
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|435|Marketing and Sales|3|FALL&SPRNG|This course will examine how promotional activities and sales efforts are closely intertwined and impact upon the success or failure of the sport and leisure industry. Particular emphasis will be placed on ticket sales and sport sponsorship. |Prerequisite: SRM 335 AND MKTG 380  ||1|
2018-19 Undergraduate Catalog (DRAFT)|Latin|LAT|490|Special Studies in Latin|1.00 - 4.00|||||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|422|Advanced Principles of Group Exercise Leadership|3||Theories, principles and procedures involved with leading group fitness classes. Students will gain knowledge and experience in class design and choreography development. Programming for children, older adults, pregnancy and aquatic exercise will be included. Practical and written assessments will occur throughout the semester. Participation in group exercise classes is a requirement. Students will have the opportunity to enroll in the AFAA Primary Group Exercise Certification. |Prerequisite: KIN 100, KIN 202, or permission of the instructor.  ||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|221-225|Skill Laboratories|2.00 - 10.00|FALL&SPRNG|The skill laboratories are designed for participants who will be in a role of educating others in a particular area of movement. Each skill laboratory provides: a) basic movement skills, b) analysis of movement, c) developmentally appropriate progressions and teaching ideas, d) curriculum development, and e) microteaching opportunities. These courses are: KIN 221. Rhythmic and Dance Activities; KIN 222. Teaching Fitness and Wellness in the Schools; KIN 223. Individual and Lifetime Activities; KIN 224. Court and Field Games; KIN 225. Wilderness and Adventure Education. |||1|Kinesiology, Physical and Health Education Teacher Education Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|222|Skill Laboratory: Teaching Fitness & Wellness in  Schools|2.00 - 10.00||The skill laboratories are designed for participants who will be in a role of educating others in a particular area of movement. The skill laboratory, Teaching Fitness & Wellness in the Schools, provides a) basic movement skills, b) analysis of movement, c) developmentally appropriate progressions & teaching ideas, d) curriculum development, and e) micro-teaching opportunities. |||0|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|225|Skill Laboratory: Wilderness & Adventure Education|2.00 - 10.00||The skill laboratories are designed for participants who will be in a role of educating others in a particular area of movement. The skill laboratory, Wilderness & Adventure Education, provides: a) basic movement skills, b) analysis of movement, c) developmentally appropriate progressions & teaching ideas, d) curriculum development, and e) micro-teaching opportunities. |||0|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|223|"""Skill Laboratory: Individual & Lifetime Activities"|2.00 - 10.00||The skill laboratories are designed for participants who will be in a role of educating others in a particular area of movement. The skill laboratory, Individual & Lifetime Activities, provides: a) basic movement skills, b) analysis of movement, c) developmentally appropriate progressions & teaching ideas, d) curriculum development, and e) micro-teaching opportunities. |||0|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|224|"""Skill Laboratory: Court & Field Games"|2.00 - 10.00||The skills laboratories are designed for participants who will be in a role of educating others in a particular area of movement. The skill laboratory, Court & Field Games, provides: a) basic movement skills, b) analysis of movement, c) developmentally appropriate progressions & teaching ideas, d) curriculum development, and e) micro-teaching opportunities. |||0|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|314|Assessment in Elementary Physical Education|3|SPRNG|Introductory study of developmentally appropriate authentic and formal assessment techniques unique to elementary physical education. |Prerequisite: Admission to student teaching.  ||1|Kinesiology, Physical and Health Education Teacher Education Concentration, B.S.,Kinesiology, Physical and Health Education Teacher Education Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|312|The Profession of Teaching Health & Physical Education|2|FALL|Introductory study of the roles of the teacher and the learner and the pedagogical content knowledge of health and physical education. An in-depth examination of the unique position and qualifications of the specialist in physical education and health. Systematic observations will occur. |||1|Kinesiology, Physical and Health Education Teacher Education Concentration, B.S.,Kinesiology, Physical and Health Education Teacher Education Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|313|Adapted Physical Education|3|FALL|Principles and procedures for adapting elementary physical education programs for students with physical, emotional and mental limitations. Laboratory experience included. |Acceptance to teacher education. |KIN 310.   |1|Special Education Non-Teaching Minor,Kinesiology, Physical and Health Education Teacher Education Concentration, B.S.,Kinesiology, Physical and Health Education Teacher Education Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|159|Basic Aerobic Kickboxing|1|||||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|179|Volleyball|1|||||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|217|Coaching Techniques of Volleyball|2||This course provides motor skills, strategy, rules and officiating techniques in volleyball. |||0|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|218|Coaching Techniques of Softball|2||This course provides motor skills, strategy, rules, and officiating techniques in softball. |||0|
2018-19 Undergraduate Catalog (DRAFT)|Learning, Technology and Leadership Education|LTLE|332|Video Production|1||A basic understanding of the principles of video equipment along with skills in the use, set up and operation of editing applications. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|321L|Principles of Health Fitness Assessment Laboratory|1|FALL&SPRNG|"This laboratory course is designed to complement and supplement the lecture course KIN 321 . The course will focus on enhancing the student`s exercise testing skills and knowledge with particular attention to preparing the student for the Certified Exercise Physiologist certification examination sponsored by the Amercian College of Sports Medicine. The laboratory (KIN 321L) and lecture (KIN 321 ) portions must be taken concurrently. 

  "|KIN 202. |KIN 321. |1|Kinesiology, Exercise Science Concentration, B.S.,Kinesiology, Exercise Science Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|427|Fitness Management|3||This course will focus on the management of fitness and wellness facilities in commercial, corporate, community, clinical and college settings. Students will design a fitness management portfolio that represents recent trends, theories and best practices. Prerequisites: KIN 302, KIN 302L, and KIN 422. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|428|Advanced Topics in Exercise Science and Leadership|3||This course is designed to allow students to study specific topics in exercise science and leadership. Topics will be chosen each semester and reflect current research in exercise science related to clinical exercise physiology, human performance and methodologies or trends in exercise science/leadership. May be repeated once (maximum 6 credits) for credit when course content changes. |Prerequisites: KIN 302 and KIN 302L  ||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|190|Basic Sports Officiating|1||This course will teach the fundamentals and skills necessary for officiating sports (football, basketball, softball or soccer) at any level.  It will also focus on developing on an officiating philosophy, understanding the psychology of officiating, being physically prepared to officiate, understanding the responsibilities of officiating and knowing how and where to work as an official. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|474|Practicum in Sport Communications|3||A sequence of selected practicum experiences which provides the student with supervised practicum experience in Sport Communications. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|199M|Basic Karate|1|||||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|242|Introduction to Sport Communication|3|FALL|This class provides a foundation for students who are pursuing a minor in Sport Communication. The course provides an overview about information management and how it applies to the professional sporting industry. Students will lean about careers in sport information, how an organization communicates with the media and its constituents, and how communication in sport has evolved and continues to evolve. |||1|Sport Communication Minor
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|434|Ethical and Legal Issues|3||This course is designed to introduce students to current ethical and legal issues of concern to professionals in sport, recreation and leisure studies. Students will examine the impact of these issues on organizational and managerial policies and decision-making. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|243|Sport Communication Techniques: Broadcasting|3|SPRNG|Study and practice of broadcast and A/V techniques applied in a variety of sport settings. |Prerequisite: KIN 242   ||1|Sport Communication Minor
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|244|Sport Communication Techniques: Writing and Reporting|3|FALL|Basic skills of sport writing and reporting are studied and applied. Students gain experience in a variety of sports and learn and apply skills in researching, interviewing, reporting, writing columns and features involving the world of sports. |Prerequisite: KIN 242   ||1|Sport Communication Minor
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|429|Special Topics in Adapted Physical Education|3||This course provides an in depth look into specific areas within the field of adapted physical education and adapted physical activity. This application-based course provides hands-on experiences that will allow students to work with individuals with disabilities in a variety of settings. Graduate students will also be asked to analyze and provide feedback on the instructional behaviors of the undergraduate student instructors. |||1|Kinesiology, Exercise Science Concentration, B.S.,Disability Studies
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|121|Flying Disc Sports|1|FALL|This class will focus on various flying disc sports and activities. Participants will learn the skills and techniques, such as basic frisbee, freestyle frisbee, ultimate frisbee and disc golf, as well as the etiquette and rules of each activity. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|170|Fitness Instructor Training|1|FALL&SPRNG|The Fitness Instructor Training course gives the student the opportunity to obtain the basic skills and knowledge necessary to facilitate fitness related activities and programming. Lecture topics include the components of physical fitness, fitness assessment, muscular anatomy, exercise programming and nutrition. Each class will contain a lecture and practical component. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|171|Basic Group Fitness Instructor Training|1|FALL&SPRNG|Basic Group Fitness Instructor Training is designed to help the student lead a full group exercise class. Students will be given exercise/health/fitness information via lectures, handouts, assignments, and practical experience. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|172|Group Fitness Instructor Training Mind Body|1|FALL&SPRNG|Group Fitness Instructor Training is designed to help the student experience the basics of Yoga and Pilates and develop basic instructional skills for these two areas. Standards taught in the course correspond to national standards and certifications. Students will be given exercise/health/fitness information via lectures, handouts, assignments, and practical experience. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|173|Intro to Adventure Trip Leading|1|FALL&SPRNG|To explore basic aspects of adventure trip leading which include planning and logistics, risk management, leadership styles, teaching techniques and basic adventure activity skills. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|175|Wilderness First Aid|1|FALL&SPRNG|The course Wilderness First Aid course focuses on the basic skills of: Response and Assessment, Musculoskeletal Injuries, Environmental Emergencies, Survival Skills, Soft Tissue Injuries, and Medical Emergencies. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|433|Exercise, Cardiovascular Disease and Ecg Assessment|3|FALL|This course is designed to provide students with a foundational information related to electrocardiography, diagnostic exercise testing and the effects of exercise on specific cardiovascular diseases. |Prerequisites: KIN 302 & KIN 321L  ||1|Kinesiology, Exercise Science Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Learning, Technology and Leadership Education|LTLE|339|Production of Computer-Based Material for Education|1||Creating educational material in a variety of media for computer-based presentations. Principles of creating visual messages will be examined. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|325|Kinesiology Honors Research Prep|3|FALL|This course is designed to provide Honors Students (Tracks 1, 2 & 3) with insight into the research carried out by current Kinesiology faculty members prior to enrolling in KIN 499A. Students will identify a research topic suitable for their Honors Thesis, gain insight into the application of the scientific method in Kinesiology research, and interact with Kinesiology faculty members and students actively involved in the research process. The course is by permission only. |||1|Kinesiology, Exercise Science Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|322|Fundamentals of Exercise Prescription|3|FALL&SPRNG|Emphasizes the knowledge and skills necessary to effectively develop and implement an appropriate exercise prescription for improving health-related physical fitness for apparently healthy adults. |Prerequisites: KIN 321 and KIN 321L  ||1|Kinesiology, Exercise Science Concentration, B.S.,Kinesiology, Exercise Science Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|431|Environmental Exercise Physiology|3|SPRING|An advanced course in exercise physiology that examines how human physiological systems respond and adapt to exercise performed in challenging environmental conditions (i.e. high altitude, diving, hot, cold). |Prerequisites: KIN 302 & KIN 302L  ||1|Kinesiology, Exercise Science Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Kinesiology|KIN|432|Physiology of Endurance Performance|3|SPRING|This course aims to provide students with an understanding of how to utilize endurance training to maximize athletic performance. Various factors that limit endurance performance and examine methods to overcome these factors will be explored. Emphasis will be placed on the role of seasonal periodization and program planning to maximize the long-term development of athletes. Supplemental factors that may also aid performance, such as equipment, nutrition, and ergogenic aids will be discussed. |Prerequisites: KIN 302 & KIN 302L  ||1|Kinesiology, Exercise Science Concentration, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Korean|KOR|101|Elementary Korean I|3.00 - 4.00|FALL|"The fundamentals of Korean through listening, speaking, reading, and writing. Practice in pronunciation and development of comprehension. One hour`s work a week in the language lab.
If student has had two or more years of the language in high school he/she will not receive credit for the course. "|||1|Asian Studies Minor
2018-19 Undergraduate Catalog (DRAFT)|Korean|KOR|102|Elementary Korean II|3.00 - 4.00|SPRING|The fundamentals of Korean through listening, speaking, reading, and writing. Practice in pronunciation and development of comprehension. One hour's work a week in the language lab. If student has had two or more years of the language in high school he/she will receive credit for the course. |KOR 101 or permission of the instructor is the prerequisite.  ||1|Asian Studies Minor
2018-19 Undergraduate Catalog (DRAFT)|Korean|KOR|231|Intermediate Korean I|3||A thorough review of grammar, vocabulary building, conversation, composition, and reading. |A student cannot earn credit for KOR 231 after completing KOR 232. Prerequisite: KOR 102 or permission of the instructor.  ||1|Asian Studies Minor
2018-19 Undergraduate Catalog (DRAFT)|Korean|KOR|232|Intermediate Korean II|3||A thorough review of grammar, vocabulary building, conversation, composition, and reading. |Prerequisite: KOR 231 or permission of instructor.  ||1|Asian Studies Minor
2018-19 Undergraduate Catalog (DRAFT)|Korean|KOR|490|Special Studies in Korean|1.00 - 4.00||Special topics or independent studies in Korean. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Latin|LAT|102|Elementary Latin II|3.00 - 4.00|FALL&SPRNG|An introductory course for students who intend to acquire only a reading knowledge of classical and medieval Latin. Systematic study of the fundamentals of grammar. If student has had two or more years of the language in high school he/she will not receive credit for the course. |LAT 101 is the prerequisite.  ||1|Classical Studies Minor
2018-19 Undergraduate Catalog (DRAFT)|Latin|LAT|231|Intermediate Latin I|3||An introduction to Latin literature. The further study of Latin grammar and the elements of Latin prosody are also presented. |A student cannot earn credit for LAT 231 after completing LAT 232. Prerequisite: LAT 102 or permission of the instructor.  ||1|Classical Studies Minor
2018-19 Undergraduate Catalog (DRAFT)|Latin|LAT|232|Intermediate Latin II|3||An introduction to Latin literature. The further study of Latin grammar and the elements of Latin prosody are also presented. |Prerequisite: LAT 231 or permission of instructor.  ||1|Classical Studies Minor
2018-19 Undergraduate Catalog (DRAFT)|Learning, Technology and Leadership Education|LTLE|490|Special Study in Ltle|1.00 - 3.00||Designed to provide in-depth and up-to-date exposure to the topics/issues pertinent to human resource development and allow students to explore topics of special interest in human resource development. |Prerequisite: Permission of the instructor.   ||1|
2018-19 Undergraduate Catalog (DRAFT)|Physics|PHYS|365|Comp Fluid Dynamics|3||Applications of computer models to the understanding of both compressible and incompressible fluid flows. |MATH 248, MATH 238 or MATH 366, MATH/PHYS 265 and PHYS 340 are the prerequisites.  ||0|
2018-19 Undergraduate Catalog (DRAFT)|Learning, Technology and Leadership Education|LTLE|370|Instructional Technology|3|FALLSPRSUM|Principles and procedures of a teaching/learning process designed to provide reliable, effective instruction to learners through systematic application of instructional technology. Includes selecting, producing, evaluating and utilizing nonprint media and equipment for application to instructional process. |||1|Educational Media Minor,Human Resource Development Minor
2018-19 Undergraduate Catalog (DRAFT)|Learning, Technology and Leadership Education|LTLE|150|Information in Contemporary Society|3||Concerns the individual`s need for information, especially that which will assist in solving problems related to everyday needs and interests and with the agencies and resources which can help to meet those needs. Will not count as social science course for teacher licensure. |||1|Educational Media Minor
2018-19 Undergraduate Catalog (DRAFT)|Learning, Technology and Leadership Education|LTLE|336|Photography in Education|1||An introduction to the use and operation of 35mm SLR and digital cameras. Note: All needed equipment will be supplied. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Learning, Technology and Leadership Education|LTLE|375|Selected Topics in Media|1.00 - 3.00||An in-depth study of a narrowly defined topic or practice in media. May be repeated for credit when course content changes. |||1|
2018-19 Undergraduate Catalog (DRAFT)|Learning, Technology and Leadership Education|LTLE|385|Foundations of Instructional Design|3||The purpose of this course is to apply instructional theory to the creation of instructionally sound education programs and materials. |||1|Educational Media Minor
2018-19 Undergraduate Catalog (DRAFT)|Learning, Technology and Leadership Education|LTLE|470|Diversity and International Human Resource Development|3||The course prepares students for meeting the challenges presented by globalization and workforce diversity in HRD. Topics include the impact of increasing globalization and diversity on HRD and the workplace, cross-cultural communications, conflict resolution in diversity settings, global diversity management, ethics, and cross-culture leadership competencies. It examines and explores theories and techniques for dealing with institutional 'isms' (e.g. multiculturalism, sexism, ageism). |Prerequisites: LTLE 240 and LTLE 245, must be human resource development or educational media minor or major.   ||1|
2018-19 Undergraduate Catalog (DRAFT)|Learning, Technology and Leadership Education|LTLE|372|Visual Literacy|3||This foundational course will cultivate the ability to evaluate and create conceptual visual representations.  Students will practice the necessary critical attitude, principles, tools and feedback to develop their own high-quality graphics for learning and performance.  Topics also include the impact of visual literacy on the learning process related to instructional design, instructional technology, and information presentation. |||1|Educational Media Minor
2018-19 Undergraduate Catalog (DRAFT)|Learning, Technology and Leadership Education|LTLE|376|Video for Learning|1|ONCEAYEAR|Students will develop an intermediate understanding of the principles of instructional video design, production, and post-production editing including the use of related hardware and software. Note: All needed equipment will be supplied. |||1|Educational Media Minor
2018-19 Undergraduate Catalog (DRAFT)|Learning, Technology and Leadership Education|LTLE|378|Web Design for Learning|1|ONCEAYEAR|Students will develop an intermediate understanding of the principles of Web site design including the use of html and design templates. Note: Server space will be provided for one semester. Students may move their Web sites to another server space afterward. |||1|Educational Media Minor
2018-19 Undergraduate Catalog (DRAFT)|Learning, Technology and Leadership Education|LTLE|374|Photography for Learning|1|ONCEAYEAR|Students will develop a basic understanding of the principles of photography, including the use of related digital equipment and the 35mm SLR camera. Note: All needed equipment will be supplied. |||1|Educational Media Minor
2018-19 Undergraduate Catalog (DRAFT)|Learning, Technology and Leadership Education|LTLE|475|Seminar in Leadership|3|ASNEEDED|Designed to provide senior-level students with the opportunity to face some of the dilemmas of leadership. Students will be encouraged to critically examine leaders and organizations to draw from real events the ambiguities of leadership. Course will involve extensive reading, case work and a range of guest speakers. |Prerequisite: HRD 245  ||1|
2018-19 Undergraduate Catalog (DRAFT)|Management|MGT|340|International Management|3||A comparative analysis of management styles and organizational effectiveness across cultural boundaries and within other political, legal and economic environments. |COB 300 and management or international business major.  ||1|International Business, General Concentration, B.B.A.,International Business, Marketing Concentration, B.B.A.,International Business, Finance Concentration, B.B.A.,Entrepreneurship 
2018-19 Undergraduate Catalog (DRAFT)|Management|MGT|372|Entrepreneurship|3||A survey of the field of entrepreneurship and entrepreneurs and their significance in the American free enterprise system. Emphasis will be on exploring the theoretical framework of the entrepreneurship process and the entrepreneurial personality. |COB 300 is the prerequisite.  ||1|
2018-19 Undergraduate Catalog (DRAFT)|Management|MGT|499|Honors|1.00 - 6.00|FALL&SPRNG|"Year course. See catalog description entitled ""Graduation with Distinction"" and ""Graduation with Honors."" "|||1|
2018-19 Undergraduate Catalog (DRAFT)|Management|MGT|499B|Senior Honors Project|2|FALL&SPRNG|"Year course. See catalog description entitled ""Graduation with Distinction"" and ""Graduation with Honors."" "|||1|
2018-19 Undergraduate Catalog (DRAFT)|Management|MGT|467|Management Consulting|3||This is an applied course where students will work in teams on consulting projects for businesses or organizations. Students apply knowledge and skills developed in MGT 357  and MGT 457 . Students engage in a comprehensive consulting experience designed to build competence and confidence in analysis, probelm sovling, and managing client relations. Grades will be determined largely by the quality of client deliverables.  |MGT 365.  ||1|Management, Business Analysis and Consulting Track, B.B.A.
2018-19 Undergraduate Catalog (DRAFT)|Management|MGT|490|Special Studies in Management|1.00 - 3.00||Designed to give capable students in management an opportunity to complete independent study under faculty supervision. Prerequisite: Management major and senior standing; recommendation of the instructor and written permission of the director prior to registration. |Management major and senior standing (90 hours); recommendation of the instructor and written permission of the director prior to enrollment.  ||1|
2018-19 Undergraduate Catalog (DRAFT)|Nutrition|NUTR|484|Clinical Nutrition II|3|SPRING|A study of the use of diet in preventing illness and as a means of treating disease. Emphasis is given to patient education. |Prerequisite: Admission to the dietetics major, NUTR 384 and NUTR 482  ||1|Dietetics, B.S.
2018-19 Undergraduate Catalog (DRAFT)|Management|MGT|494|Management Internship|3||A course providing an opportunity to work in and with local industry to gain insight into the real side of modern management. Prerequisite: Management major and senior standing (90 hours); recommendation of the instructor, and written permission of the program director prior to registration. |Management major, senior standing (90 hours), MGT 365, MGT 340, or MGT 390, minimum cumulative GPA of 2.8, recommendation of the instructor and written permission of the program director prior to enrollment.  ||1|
2018-19 Undergraduate Catalog (DRAFT)|Management|MGT|481|Negotiation and Dispute Resolution|3||The purpose of this course is to develop an understanding and effective improvement of participants' skills in the areas of both business and interpersonal negotiations. Through case-based exercises, attention will be given to various strategies for negotiation including distributive, integrative, intra-organizational, and multi-lateral bargaining. Additional applications include how negotiation skills can serve as tools for conflict resolution in the workplace and broader life experiences. |COB 300 and senior standing.  ||1|
2018-19 Undergraduate Catalog (DRAFT)|Management|MGT|490A|Special Studies in Mgt|3|||||1|
2018-19 Undergraduate Catalog (DRAFT)|Management|MGT|490B|Spec Studies in Mgt|1|||||1|
